ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,sample,strain_names
GO:1903507,negative regulation of nucleic acid-templated transcription,296,0.50992146222495,1.766792096008314,2.3140112016037414e-6,4.643449144551508e-5,2.671262053781161e-5,1278,"tags=40%, list=21%, signal=33%",853880/853976/853938/850449/853889/853327/853957/853966/854249/850744/856908/853836/851220/854927/855626/856366/855060/854675/854106/851699/852410/850347/854999/853523/851172/852184/850702/856909/851214/3289591/850822/854937/850638/850445/855522/854020/856058/852607/852228/854404/852399/851688/853748/854156/855920/856519/851905/854747/850793/855965/854286/855976/852860/853592/850630/856904/854448/856382/852294/854307/853271/851590/856219/851330/852582/853865/850523/852352/853334/855492/851889/855259/855505/853985/853904/855656/855092/851762/853315/856134/852809/854480/854931/855316/851840/851788/853369/856763/852059/856674/852547/852042/852848/851163/855515/855871/852578/851559/852955/855701/852275/851846/851813/855275/851592/854453/852080/855648/851115/852062/851048/852728/854036/850513/854680/851365/852580/856518,1744,iso
GO:0055086,nucleobase-containing small molecule metabolic process,218,-0.4822741130776018,-1.8106217805866804,2.6939893208838913e-6,4.962598482163187e-5,2.8548608159323104e-5,1000,"tags=34%, list=16%, signal=30%",854077/856579/854525/853732/855288/853706/850317/851541/850906/853805/852092/854326/856529/856801/852408/851039/850370/851432/854529/855501/853482/856473/851171/853106/853757/854514/852038/852327/854488/1466480/852522/853585/850732/852009/852128/855131/855321/854948/854495/852065/851620/855248/851073/851726/856720/854356/854893/854310/851812/852688/851560/854278/853465/856131/851504/856925/850499/851892/854913/853705/856221/855521/855732/853830/852144/851983/852846/855857/854986/855855/855149/850310/853123/850933/853326,1744,iso
GO:1901137,carbohydrate derivative biosynthetic process,239,-0.4647102990126877,-1.77357113941792,2.6994546771098263e-6,4.962598482163187e-5,2.8548608159323104e-5,830,"tags=32%, list=14%, signal=29%",856718/851181/854326/851763/852924/856529/856801/852625/853384/853256/855501/856050/855180/854233/851931/853757/854514/852327/1466480/852522/853585/854762/850732/853142/853470/855321/855679/855502/851896/854948/854320/852044/852065/852261/853690/853455/851620/856716/851902/851073/856720/854989/852796/856595/854893/852845/853608/854772/851812/852688/854266/856611/856924/851560/852815/852735/856131/851504/854163/852094/856925/850499/851892/851366/855324/856221/851334/852144/851983/854498/855857/854270/854986/855149/852458/853123/853326,1744,iso
GO:0051704,multi-organism process,232,-0.46347851461806405,-1.7483212615155233,3.976579855213415e-6,6.561015406100997e-5,3.7743907476958e-5,526,"tags=14%, list=9%, signal=13%",855518/854953/854946/850811/856861/855819/851359/851055/855103/853283/852295/853418/856924/850504/854109/853548/853581/855780/851733/853269/851173/850518/855352/852920/854797/851658/852851/850330/855577/850730/852072/853766,1744,iso
GO:0006091,generation of precursor metabolites and energy,228,-0.4725892156188028,-1.7832523516930152,4.032517774513902e-6,6.561015406100997e-5,3.7743907476958e-5,1089,"tags=41%, list=18%, signal=35%",850733/855612/850861/850685/856390/856314/852414/853088/856579/852636/854525/854350/851481/853732/856321/855971/850317/851541/852314/855766/850610/851595/850572/855691/855480/852934/853172/853805/853769/855014/852250/856797/851068/851013/856112/850370/854529/850776/854766/854681/856188/853106/856921/854919/853095/852522/853585/855931/852128/856705/853507/855131/856262/856289/850322/856568/851620/851726/856048/856132/853273/854310/855866/852688/856924/853716/853568/853465/852684/854163/851386/853994/856925/853584/851892/850962/850361/854303/853705/855732/854932/856689/853830/854556/856448/852302/851758/855363/855769/852124/853163/855577/853326,1744,iso
GO:0042274,ribosomal small subunit biogenesis,148,0.5872109426563588,1.884028043399563,4.265729274867314e-6,6.610344300235961e-5,3.802768446892168e-5,1042,"tags=45%, list=17%, signal=38%",853922/853934/853714/850757/855408/850414/855311/854469/853780/854317/851499/853931/851403/850551/851407/855884/851313/854221/856574/853166/852972/853048/851388/854245/850740/851893/854487/854881/856815/855497/853762/855028/854167/855837/856095/856864/854286/856553/853376/851125/852995/850298/852282/851154/850889/856228/851049/853458/852704/856462/854461/854717/851196/852060/854793/850649/852007/851924/855790/855897/851584/9164985/853445/855575/852549/853188/850820,1744,iso
GO:0046034,ATP metabolic process,94,-0.6000653266352476,-2.0076319796232585,5.8946577846013805e-6,8.871459965825078e-5,5.103532660878563e-5,1139,"tags=48%, list=19%, signal=40%",855675/853709/854083/850727/850733/850861/856390/854077/856579/854525/856321/850317/851541/853805/850370/854529/853106/854919/852327/853095/1466480/852522/853585/852128/853507/856262/851620/854893/853273/851812/852688/853716/851560/853465/856131/852684/856925/851892/853705/856689/856448/851983/855857/851758/853326,1744,iso
GO:0019953,sexual reproduction,231,-0.4638791420853262,-1.7492071632283734,1.0948343226056072e-5,1.497932414110399e-4,8.61723665400107e-5,526,"tags=14%, list=9%, signal=13%",855518/854953/854946/850811/856861/855819/851359/851055/855103/853283/852295/853418/856924/850504/854109/853548/853581/855780/851733/853269/851173/850518/855352/852920/854797/851658/852851/850330/855577/850730/852072/853766,1744,iso
GO:0044703,multi-organism reproductive process,231,-0.4638791420853262,-1.7492071632283734,1.0948343226056072e-5,1.497932414110399e-4,8.61723665400107e-5,526,"tags=14%, list=9%, signal=13%",855518/854953/854946/850811/856861/855819/851359/851055/855103/853283/852295/853418/856924/850504/854109/853548/853581/855780/851733/853269/851173/850518/855352/852920/854797/851658/852851/850330/855577/850730/852072/853766,1744,iso
GO:0031137,regulation of conjugation with cellular fusion,78,-0.6099443501494275,-1.976093965985471,1.866765817808236e-5,2.3442418575746752e-4,1.348584667148222e-4,500,"tags=21%, list=8%, signal=19%",854946/850811/856861/855819/853283/853548/853581/855780/851173/850518/854797/852851/850330/855577/850730/852072,1744,iso
GO:0046999,regulation of conjugation,78,-0.6099443501494275,-1.976093965985471,1.866765817808236e-5,2.3442418575746752e-4,1.348584667148222e-4,500,"tags=21%, list=8%, signal=19%",854946/850811/856861/855819/853283/853548/853581/855780/851173/850518/854797/852851/850330/855577/850730/852072,1744,iso
GO:0000278,mitotic cell cycle,382,0.4562522673948072,1.6137402197487605,1.869162942916685e-5,2.3442418575746752e-4,1.348584667148222e-4,1222,"tags=35%, list=20%, signal=30%",853946/853928/853958/853880/853963/853899/853966/854249/852099/853160/853535/854675/855339/854827/856191/852569/853347/850328/853056/851067/851197/855843/856263/851416/854974/850822/853817/854937/852180/856557/850639/850734/856736/856577/852229/853252/854020/851691/854436/856530/855837/854156/851565/854843/855645/850585/850793/855557/853144/851024/853952/854286/853539/851624/851209/851041/856382/851623/856598/854493/852673/851724/855945/850768/851029/855929/855636/852582/851086/856648/856507/855013/855656/853041/851957/851803/852819/850879/853554/852809/855166/853773/854915/852249/854931/855316/850584/851561/851840/853369/851051/856554/850601/851847/855264/854084/853513/856831/855099/851533/856571/852762/852655/855228/852794/850775/852578/854668/852949/850589/852275/850597/851503/856089/855450/852246/852772/855048/851250/851928/856227/852030/851212/851739/856418/852395/854315/855478/851424/854662/852685/852062/854370/852787/854822,1744,iso
GO:2000113,negative regulation of cellular macromolecule biosynthetic process,369,0.4643807086455367,1.636065471791033,2.5396395267842283e-5,3.1201285614777666e-4,1.794933199381334e-4,1285,"tags=34%, list=21%, signal=28%",853880/853976/853938/850449/853889/853327/853957/853197/853966/854249/850744/856908/853836/851220/854927/855626/856366/855060/850551/854675/854106/851699/852410/850347/854999/853523/851172/852184/850702/856909/851214/3289591/850822/854937/850638/850445/855522/854020/856058/852607/852228/854404/852399/851688/853748/854156/855920/856519/851905/854747/850793/855965/854286/855976/852860/853592/850630/856904/854448/856382/852294/854307/853271/851590/856219/851330/852582/853865/850523/852352/853334/851889/856351/855259/853631/855505/853985/853904/855656/855092/851762/851803/853315/856134/852809/854480/854931/855316/851840/851788/853369/856763/852059/856674/852547/852042/852848/851163/855515/855871/852578/851559/852955/855701/852275/851846/851813/855275/851592/851928/854453/851212/852080/855648/851115/852062/851048/852728/854036/850513/854680/851365/852580/856518/851655,1744,iso
GO:0010558,negative regulation of macromolecule biosynthetic process,373,0.463022015919511,1.636244875230694,3.3253254484867656e-5,4.0036918399780655e-4,2.3032254158992545e-4,1285,"tags=34%, list=21%, signal=28%",853880/853976/853938/850449/853889/853327/853957/853197/853966/854249/850744/856908/853836/851220/854927/855626/856366/855060/850551/854675/854106/851699/852410/850347/854999/853523/851172/852184/850702/856909/851214/3289591/850822/854937/850638/850445/855522/854020/856058/852607/852228/854404/852399/851688/853748/854156/855920/856519/851905/854747/850793/855965/854286/855976/852860/853592/850630/856904/854448/856382/852294/854307/853271/851590/856219/851330/852582/853865/850523/852352/853334/855492/851889/856351/855259/853631/855505/853985/853904/855656/855092/851762/851803/853315/856134/852809/854480/854931/855316/851840/851788/853369/856763/852059/856674/852547/852042/852848/851163/855515/855871/852578/851559/852955/855701/852275/851846/851813/855275/851592/851928/854453/851212/852080/855648/851115/852062/851048/852728/854036/850513/854680/851365/852580/856518/851655,1744,iso
GO:0031497,chromatin assembly,117,0.5916284414902075,1.858655437454191,4.627279395719799e-5,5.255890936270413e-4,3.0235847491396495e-4,1278,"tags=49%, list=21%, signal=39%",853922/853880/853976/853889/853327/853957/851220/855626/854675/851699/852410/851214/850792/854901/854869/854937/850638/851170/850445/852228/854404/851688/853748/854156/855920/856519/851905/850419/855976/852294/851590/851330/852582/852352/856129/855505/855656/853315/854480/854931/853369/852059/852547/851163/855515/852578/855701/852275/850597/851813/851115/851048/852665/852728/854680/852516/856518,1744,iso
GO:0007017,microtubule-based process,119,0.5889915491156131,1.8574547360616835,5.325534382814891e-5,5.829039451735572e-4,3.3533029893705247e-4,861,"tags=32%, list=14%, signal=28%",853922/853928/853958/853909/853963/852099/855948/855339/854657/850328/853814/853719/856263/850734/856736/856577/853252/855634/856530/855820/856771/850585/852969/852535/851180/851029/855929/856648/855013/855533/851782/853041/851957/852819/853773/854431/854915/852249,1744,iso
GO:0044283,small molecule biosynthetic process,362,-0.38727848650317787,-1.5329469294445688,6.451692166465008e-5,6.582913024088025e-4,3.78698790859409e-4,851,"tags=23%, list=14%, signal=21%",855691/856824/850342/853805/854326/852123/850898/854736/856597/852872/850370/852758/852875/853482/854557/850997/851171/850747/853106/855029/852288/851221/854762/855250/850790/852763/856182/855321/853642/852329/854948/851987/852065/851092/851620/854025/855248/856180/856665/851736/854690/851087/854356/855315/850400/854090/854661/852456/853465/854396/851238/851386/853994/852342/856079/855206/852925/854303/853613/854913/853386/853705/854980/851334/855732/853348/853604/854556/852818/855137/854758/856428/855587/851547/853707/856791/854452/853059/854986/855855/853243/854760/850933/855205/850295,1744,iso
GO:0009890,negative regulation of biosynthetic process,399,0.4506321752292863,1.6000019407909267,6.718886501583836e-5,6.630769957300769e-4,3.814518824885387e-4,1449,"tags=37%, list=24%, signal=30%",853945/853880/853976/853938/850449/853889/853327/853957/853197/853966/854249/850744/856908/853836/851220/854927/855626/856366/855060/850551/854675/854106/851699/852410/850347/854999/853523/851172/852184/850702/856909/851214/3289591/850822/854937/850638/850445/855522/854020/856058/852607/852694/852228/854404/852399/851688/853748/854156/855920/856519/851905/854747/850793/855965/854286/855976/852860/853592/850630/856904/854448/856382/852294/854307/853271/851590/856219/851330/852582/853865/850523/852352/853334/855492/851889/856351/855259/853631/855505/853985/853904/855656/855092/851762/851803/853315/856134/852809/855166/854480/854931/855316/851840/851788/853369/856763/852059/856674/852547/852042/852848/851163/855515/855871/852578/851559/852955/855701/852275/851846/851813/850865/855275/851592/851928/854453/851212/852080/855648/851115/852062/851048/852728/854036/850513/854680/851365/852580/856518/851655/855708/850399/850995/852107/852624/855139/856247/855554/852392/851452/856437/852049/855970/850741/852402/853475/856023/856704,1744,iso
GO:0006066,alcohol metabolic process,107,-0.5519689719052312,-1.9040958254232692,7.581196468796267e-5,7.011540360676221e-4,4.033566670156455e-4,761,"tags=27%, list=13%, signal=24%",856597/852872/851171/855029/854762/850790/851987/851620/855248/852796/851802/854090/855368/851238/851386/854287/856079/854303/854913/851334/854932/854556/854758/852144/853707/856639/856791/850953/854014,1744,iso
GO:0043902,positive regulation of multi-organism process,75,-0.6009070305382999,-1.9342705138703125,7.803541597430346e-5,7.011540360676221e-4,4.033566670156455e-4,500,"tags=20%, list=8%, signal=19%",854946/850811/856861/855819/853283/853548/853581/855780/851173/850518/854797/852851/855577/850730/852072,1744,iso
GO:0000226,microtubule cytoskeleton organization,110,0.5922682858060708,1.8389223841765947,1.1174330497268098e-4,9.3102315874007e-4,5.355947180022434e-4,861,"tags=33%, list=14%, signal=29%",853922/853928/853958/853909/853963/852099/855948/855339/854657/850328/853814/853719/856263/850734/856736/856577/853252/856530/855820/856771/850585/852535/851180/851029/855929/856648/855013/855533/851782/853041/851957/852819/853773/854431/854915/852249,1744,iso
GO:0140253,cell-cell fusion,117,-0.5117315582399988,-1.783867604017414,1.1289815712296528e-4,9.3102315874007e-4,5.355947180022434e-4,500,"tags=17%, list=8%, signal=16%",854946/850811/856861/855819/853283/853418/853548/853581/855780/853269/851173/850518/855352/854797/851658/852851/850330/855577/850730/852072,1744,iso
GO:0065004,protein-DNA complex assembly,129,0.5558650000848417,1.7643155905908825,1.4753660001531877e-4,0.00115307361325281,6.633348815530261e-4,1485,"tags=53%, list=24%, signal=41%",853922/853327/855208/855267/854106/852184/851197/853098/851723/854926/851416/852814/854901/854869/853817/854937/850638/851170/852888/854964/855055/854369/854875/854841/850793/855976/852860/856904/851745/853161/852673/852294/853865/854933/852352/856129/852497/855689/855017/856383/856201/853773/856455/854976/856831/854433/856485/855515/851559/855701/852275/851928/856604/855974/853712/852665/851648/855276/852516/856518/852269/855539/855139/854993/856437/853475/856023/853191/852050,1744,iso
